AveragePolicyStd,dLoss,MeanKL,StdReturn,Perplexity,AverageReturn,NumTrajs,MinReturn,ExplainedVariance,AverageDiscountedReturn,LossBefore,Entropy,Iteration,LossAfter,MaxReturn,MeanKLBefore
0.406555275025,0.00274989822085,0.00873431414522,105.703631969,1.68018373228,-1438.91632725,646,-1588.21060876,0.815006474466,-1359.54915054,2.11649008053e-08,0.518903151888,118,-0.00274987705595,-1255.35598934,-2.99951213867e-08
0.405773896033,0.00695057454467,0.00939049017834,105.816599002,1.67695450282,-1437.7288347,647,-1588.29465894,0.810779756417,-1358.48408737,8.77775765869e-08,0.516979352373,119,-0.0069504867671,-1257.29240777,3.66585216627e-08
0.407208989295,0.00369058604071,0.00818791363527,105.932623914,1.68288535774,-1436.817556,647,-1588.53340501,0.810962967039,-1357.58211868,5.0659272929e-08,0.520509795087,120,-0.00369053538144,-1257.16715698,-2.34386391407e-08
0.408419605428,0.00625501809839,0.00692606147416,100.128444827,1.68788850899,-1439.06314133,645,-1588.53340501,0.828342386712,-1359.40244821,1.67775771267e-10,0.523478344816,121,-0.00625501793062,-1256.97846034,1.36036079068e-08
0.392558815196,0.00115251105194,0.00949783287816,105.231748775,1.6223401239,-1445.11724698,645,-1588.39824181,0.821391608478,-1365.55242452,1.14990583691e-09,0.483869627851,122,-0.00115250990203,-1257.49538207,-2.77132937709e-08
0.406743484581,0.00203671786201,0.00978440693371,103.1808488,1.68096155181,-1439.29356002,644,-1588.53835859,0.821346838365,-1359.7835487,4.34451296674e-08,0.519365981954,123,-0.00203667441688,-1257.32197522,4.23593206067e-08
0.40802747064,0.00200208719236,0.00647738457495,104.201250772,1.68626792126,-1437.62445817,646,-1588.53886735,0.818392079494,-1358.1636019,1.58291970334e-08,0.522517756361,124,-0.00200207136316,-1257.09749894,-1.35455149319e-08
0.404156881606,0.00580316502984,0.00943313851973,106.450518721,1.6702718166,-1437.51582706,647,-1588.53340501,0.811887329527,-1358.22997505,2.35068714947e-09,0.512986377615,125,-0.00580316267915,-1255.21708413,1.18330351073e-08
0.440494167562,0.00284453249532,0.00960187397918,100.149240034,1.82044405759,-1448.84150204,642,-1588.53340501,0.836775731051,-1368.84347585,-3.17984414278e-08,0.599080459016,126,-0.00284456429376,-1253.2803116,4.14944363314e-08
0.442772901134,0.00406556541615,0.00674817785178,104.191763313,1.82986145127,-1432.93187241,647,-1588.53340501,0.81096945758,-1353.69503289,3.48302109651e-08,0.604240254301,127,-0.00406553058594,-1249.26062585,1.33555033699e-09
0.417483730185,0.00403462424377,0.00797462395466,104.630282335,1.72534810157,-1438.70216024,646,-1588.53878486,0.816371702565,-1359.26563283,-1.36965875996e-08,0.545428828138,128,-0.00403463794035,-1257.08459373,-3.20448090285e-08
0.39948190719,0.00523415722411,0.00996052627628,106.029374181,1.65095140325,-1443.93872221,644,-1588.53551713,0.819157976902,-1364.45683935,-1.26213115126e-08,0.501351729768,129,-0.00523416984543,-1257.18932867,-1.66882835329e-08
0.409720677872,0.00431696216908,0.00691070404003,110.877184042,1.69326549187,-1423.71139798,651,-1588.53533905,0.785172790068,-1345.20615989,-2.628356071e-08,0.526658908266,130,-0.00431698845264,-1242.94120801,2.74322711213e-08
0.410467818358,0.00541588426807,0.00830216748558,106.209897367,1.69635322279,-1434.139338,648,-1588.08825171,0.80816435317,-1355.08644205,-5.48277875655e-08,0.528480783838,131,-0.00541593909586,-1244.99790057,-1.89038129594e-08
0.420584659029,0.00537340902217,0.00654424629787,104.493490591,1.73816340743,-1438.6604623,645,-1588.53340501,0.819210670784,-1359.19144393,-1.17259438346e-08,0.55282904281,132,-0.00537342074811,-1257.65372497,-2.62785261329e-08
0.43158246009,0.00184872138694,0.00951848599939,104.292822162,1.7836143647,-1437.63871275,646,-1588.53340501,0.812109971069,-1358.35659224,1.96753517551e-08,0.578641847509,133,-0.00184870171159,-1255.69427344,-2.04561367845e-08
0.439466834522,0.00828030773354,0.00954992403423,108.382152684,1.81619836613,-1440.88467487,647,-1588.54953369,0.811533835372,-1361.66443659,2.39964559026e-08,0.596745506662,134,-0.00828028373708,-1243.89342909,1.41532167097e-08
0.445266513357,0.00320890206774,0.00895779928483,103.872469101,1.84016688069,-1444.83049894,644,-1588.53340501,0.825860318303,-1365.17030982,-2.60076834152e-08,0.609856263536,135,-0.00320892807542,-1240.10820898,1.60096077506e-08
0.444947590858,0.00441432413847,0.00669176301824,106.915181653,1.83884885968,-1442.66529009,645,-1588.53340501,0.814753081077,-1363.26361411,-2.73814310489e-09,0.609139756101,136,-0.00441432687662,-1244.43714789,9.67349700343e-09
0.443270657118,0.00414878643411,0.00779258804836,107.134083713,1.83191854304,-1439.76256968,646,-1588.3976201,0.813152808261,-1360.42328728,8.75529274199e-08,0.605363801855,137,-0.00414869888119,-1252.69215277,-8.37615754534e-09
0.431609085582,0.00531630006345,0.00884342026034,107.330988595,1.78372440071,-1428.39228276,649,-1588.22839078,0.798474557674,-1349.5928576,-3.94304272757e-08,0.578703538316,138,-0.00531633949387,-1254.38687665,5.29281418693e-09
0.418724393555,0.00383749963288,0.00666805125369,105.138391352,1.73047542998,-1445.27953609,645,-1588.52810196,0.819526336457,-1365.68011185,-1.94684841971e-08,0.548396185773,139,-0.00383751910137,-1255.34821398,-1.17899656704e-09
0.405471876863,0.00780268739789,0.00905326600156,103.816815345,1.67570633873,-1443.15368772,645,-1588.51842534,0.824078655144,-1363.49164552,1.45990519348e-08,0.51623477115,140,-0.00780267279884,-1254.00689056,5.7646620033e-08
0.40698609189,0.00101448248518,0.00997241452854,106.728788912,1.68196418265,-1439.44822115,646,-1588.52384984,0.813299830433,-1360.14762285,-4.81745078987e-08,0.519962266821,141,-0.00101453065968,-1254.36460962,-2.12642783382e-08
0.400301701959,0.00858005448752,0.00924561364165,100.972140874,1.65433939479,-1440.63182331,645,-1588.43098576,0.824777215275,-1361.05191545,5.42378019921e-09,0.503401771921,142,-0.00858004906374,-1253.58076118,-3.94802460724e-08
0.414744940888,0.00594746650837,0.00992395175147,107.652273866,1.71402942117,-1432.01859668,648,-1588.53340501,0.804462395496,-1353.06435712,-6.00708877914e-08,0.538846985239,143,-0.00594752657926,-1256.85617143,1.799521121e-08
0.417009711037,0.00508998304363,0.00941969434387,104.274355203,1.72338910778,-1436.85318106,646,-1588.53340501,0.816190613667,-1357.45889261,1.91404781208e-08,0.544292763609,144,-0.00508996390315,-1249.62542859,9.70702085379e-09
0.408269724398,0.00267075388209,0.00920162869324,105.359300215,1.68726909096,-1437.86867351,646,-1588.42365999,0.81515887241,-1358.53828989,5.59814662619e-08,0.523111299413,145,-0.00267069790063,-1249.6176316,3.79112784499e-08
0.423432774211,0.00910279614011,0.00932145803461,104.837059542,1.74993390234,-1441.2644618,645,-1588.53340501,0.820552764192,-1361.70948886,7.00950534929e-09,0.559578017133,146,-0.0091027891306,-1256.22884611,-3.58029541569e-08
0.458797075795,0.00421048045258,0.0072225733087,106.90630053,1.89608506032,-1447.29450642,644,-1588.53340501,0.81865814081,-1367.65224502,-2.54548368361e-08,0.639791265863,147,-0.00421050590742,-1242.35381571,-3.55294511456e-08
0.450541893441,0.00227518814466,0.00632983127354,105.40051607,1.86196860937,-1446.60309688,645,-1588.53340501,0.822475958407,-1367.01573259,-1.21712512618e-08,0.621634320158,148,-0.00227520031591,-1243.93288257,-3.42946433474e-08
0.454153951414,0.00283232581523,0.00828852970723,105.243529783,1.87689627461,-1435.36926685,646,-1588.53340501,0.812074001309,-1356.07034011,5.30267583695e-09,0.629619494814,149,-0.00283232051255,-1242.62875585,-7.54505691258e-09
0.460049142277,0.00471575033302,0.00941053667296,104.661598926,1.90125951472,-1438.58636247,646,-1588.53340501,0.817677231606,-1359.1881736,-4.6575675635e-08,0.642516569036,150,-0.00471579690869,-1240.09426792,5.76469516567e-09
0.476505863357,0.00121580236779,0.00823582090891,100.413324118,1.96927072192,-1443.57611013,643,-1588.53685089,0.83304484135,-1363.76539201,-3.14868836042e-08,0.677663282293,151,-0.00121583385467,-1256.92596035,1.45042295951e-08
0.477278909523,0.00251641196365,0.00620799947265,104.887644434,1.97246551405,-1438.98348372,646,-1588.53579062,0.816402393317,-1359.57254369,-4.54882083637e-08,0.679284290212,152,-0.00251645745186,-1240.44811218,2.47633756834e-08
0.478720039631,0.00662164792721,0.00655864787674,103.626966652,1.97842131763,-1445.93455492,644,-1588.53340501,0.825663682276,-1366.16948635,2.92124703407e-08,0.682299212354,153,-0.00662161871474,-1239.1108164,-1.27146304596e-08
0.470229491645,0.00373318064262,0.00692589016193,104.13870129,1.94333216376,-1438.8028676,646,-1588.53340501,0.819591159795,-1359.41574773,1.74625721078e-08,0.664404109853,154,-0.00373316318005,-1239.93160666,1.81891414153e-08
0.443399980305,0.00365445048977,0.00944325005614,105.822457377,1.83245300102,-1436.04409172,647,-1588.28594518,0.812890494443,-1356.8297985,-1.06591113761e-08,0.605655506986,155,-0.00365446114888,-1241.58120455,-1.50772964114e-08
0.464067764693,0.00657474611435,0.00645138950053,105.839777263,1.91786740159,-1439.83018078,646,-1588.34370431,0.814972926277,-1360.45531628,-3.28102120025e-08,0.651213840383,156,-0.00657477892456,-1255.96984783,-1.64494277088e-08
0.464153271467,0.0040460004727,0.00915379546798,110.967872781,1.91822077811,-1429.76198883,650,-1588.3415598,0.791621012657,-1351.17259574,-3.27646081318e-09,0.65139807834,157,-0.00404600374916,-1246.20245214,-2.94431825587e-08
0.495687591632,0.00559392309052,0.00922678194227,106.845185901,2.04854365179,-1430.73169004,648,-1588.33339091,0.803005373473,-1351.75141193,-3.44445131499e-08,0.717129126924,158,-0.00559395753503,-1232.37045096,2.46267461979e-08
0.523356995982,0.00405857542944,0.006888335508,102.789152534,2.16289386669,-1440.53850673,644,-1588.53340501,0.822176983965,-1360.97507669,-1.31357670904e-08,0.771447078127,159,-0.00405858856521,-1226.78006738,-1.78979910892e-08
0.554437995938,0.00315106905915,0.00706712646903,104.296203408,2.29134328973,-1446.71369387,644,-1588.53340501,0.82546058808,-1366.97649467,2.74233881349e-09,0.829138234991,160,-0.00315106631681,-1244.28776303,-2.12242052822e-08
0.57224491853,0.00286549493603,0.00850356379025,105.265274359,2.36493451705,-1444.43999349,644,-1588.53340501,0.822220788724,-1364.81627603,1.1814657273e-09,0.860750333208,161,-0.00286549375457,-1237.87480995,5.4554726181e-08
0.601929631448,0.00624158230761,0.00944055063751,105.532410675,2.48761346086,-1436.83552956,646,-1588.53340501,0.814302262953,-1357.52914789,1.74592996103e-09,0.911323801416,162,-0.00624158056168,-1234.81877168,-2.8123035678e-08
0.622051495805,0.00485569151702,0.008507044478,107.266191238,2.57077172059,-1431.08274256,647,-1684.1859449,0.803122959082,-1351.97109677,2.76649862733e-09,0.944206134218,163,-0.00485568875052,-1234.42834855,-1.85614680293e-08
0.654746647705,0.00297648675679,0.00674000231957,102.814081444,2.70589199998,-1440.33729129,642,-1686.73801682,0.822841123337,-1360.35287257,-1.17268153076e-08,0.995431617635,164,-0.0029764984836,-1241.78384809,3.07326719629e-09
0.632635968078,0.00267426847886,0.00648381235443,101.939126386,2.61451450102,-1439.74786166,643,-1685.62369942,0.826286450878,-1359.92548031,-1.50882460066e-08,0.961078421014,165,-0.00267428356711,-1234.02340212,-4.49247326562e-08
0.592422832139,0.00379402380844,0.00672288295443,105.528062117,2.44832441328,-1436.96989038,646,-1656.03368614,0.814149865726,-1357.61399467,7.00365785433e-09,0.895403877634,166,-0.00379401680478,-1239.13636081,3.3980747105e-09
0.576968580141,0.00256123462187,0.00652244567667,106.056788761,2.38445614149,-1434.95862546,646,-1588.53340501,0.809697363265,-1355.73422591,8.7808559896e-09,0.86897106542,167,-0.00256122584102,-1229.5252082,-3.98614034003e-08
0.569252454081,0.00280643521492,0.00688370594144,103.262091561,2.35256746539,-1441.39086669,643,-1660.72088993,0.822674274786,-1361.65789202,-1.40515363485e-08,0.855507270235,168,-0.00280644926646,-1235.10189891,-2.49292628762e-08
0.530785380343,0.00245424379164,0.00672863623652,102.495441721,2.19359338365,-1443.15622045,643,-1588.38959982,0.828511386026,-1363.41453973,1.30143046579e-08,0.785541013616,169,-0.00245423077733,-1229.7539661,9.69466851242e-09
0.517583591666,0.00458088155933,0.00527728369692,101.477402156,2.13903393766,-1445.16697688,642,-1588.38387409,0.833518487891,-1365.16133099,6.32126538842e-09,0.760354296106,170,-0.00458087523807,-1236.94626445,6.64143728901e-09
0.531269081428,0.00425596659497,0.00936624507503,97.7541190508,2.19559239029,-1444.35911169,641,-1588.48881721,0.839892018533,-1364.26769981,-1.41054474688e-08,0.786451891798,171,-0.00425598070042,-1229.3178046,-1.55923747247e-08
0.525179675781,0.00772820175419,0.00956303794093,97.435068774,2.17042651265,-1441.79472428,641,-1688.19337504,0.837663476807,-1361.61663166,-5.05595463469e-08,0.774923697847,172,-0.00772825231374,-1236.59908343,1.25353633029e-08
0.532885429966,0.00225325374878,0.00619187280442,102.855802548,2.20227232458,-1440.27199415,642,-1645.8917168,0.82560375318,-1360.42572842,1.7414283294e-08,0.789489702123,173,-0.0022532363345,-1238.43997091,-2.1742566429e-08
0.523084208738,0.0043332577801,0.00917641855602,106.636597408,2.1617665103,-1437.61819776,643,-1684.32979493,0.813052181365,-1357.98934834,5.44120241389e-08,0.770925716299,174,-0.00433320336808,-1237.45222003,5.32962611821e-08
0.541099803535,0.00748736849663,0.00665972856951,104.768104909,2.23622012378,-1441.65048913,643,-1681.67343217,0.819285854173,-1361.90590814,-4.87968345253e-08,0.804786995786,175,-0.00748741729346,-1245.29109604,-2.56055162628e-08
0.551798187601,0.00388881793023,0.00737615110442,103.488111964,2.28043367105,-1443.97230785,642,-1704.28325945,0.824508012066,-1364.04718196,-5.54271584799e-09,0.824365631479,176,-0.00388882347294,-1239.99018251,-5.17526171917e-08
0.538726016856,0.00681907797442,0.00692841365219,102.531712133,2.22640990114,-1442.08115326,643,-1663.09683871,0.827730786697,-1362.2364843,-1.1277602875e-07,0.800390378374,177,-0.00681919075045,-1235.82646025,3.96407032754e-08
0.524619523159,0.00241903167304,0.00870412930588,102.820953682,2.16811155234,-1439.97294237,643,-1671.89724161,0.82382562836,-1360.19624772,5.15078748149e-08,0.773856536287,178,-0.00241898016517,-1234.83923895,-8.60447701978e-09
0.542566870904,0.0014469072898,0.00640432543105,103.144228492,2.24228311909,-1438.54793788,644,-1662.33387319,0.82317134878,-1358.95849128,-9.20153198223e-09,0.80749459638,179,-0.00144691649133,-1235.99311447,6.36615600236e-08
0.555216768046,0.00244550336083,0.00616088784608,103.451929814,2.29456174564,-1436.77357546,645,-1587.90246681,0.818939845369,-1357.37190173,9.19563060495e-08,0.830541864771,180,-0.00244541140453,-1239.33046879,4.30083830771e-08
0.544644090471,0.000159896995159,0.00840778467495,106.510769214,2.25086770953,-1434.7517795,647,-1588.53340501,0.811144327753,-1355.61332788,-2.42421152505e-11,0.811315790552,181,-0.000159897019401,-1246.81021696,3.70564130492e-08
0.553802897665,0.00375787257185,0.00972660645954,106.203741627,2.28871859918,-1439.99957139,646,-1588.53340501,0.816906137235,-1360.60158192,-2.49941695523e-08,0.827992097276,182,-0.00375789756602,-1246.44041729,2.80133136688e-08
0.557546327438,0.00728276831837,0.00744133364566,109.448228096,2.30418918878,-1433.94663312,648,-1588.452064,0.803583540455,-1355.01325354,-3.90224454763e-08,0.834728852647,183,-0.00728280734082,-1240.8183943,-2.44531644933e-08
0.573948027253,0.00446889785953,0.00464340076767,110.052608844,2.37197300786,-1435.97234404,648,-1588.53340501,0.804690698051,-1356.96090665,1.65410001952e-08,0.863722101587,184,-0.00446888131853,-1250.11047085,-5.09739817023e-09
0.568752408584,0.00129794117051,0.00588789304248,104.964636182,2.35050091169,-1444.60527046,645,-1588.53340501,0.820563622737,-1365.0170123,1.57946694503e-08,0.854628459352,185,-0.00129792537584,-1240.85134796,-1.15826079838e-08
0.557903091121,0.00471339893224,0.0090287127455,108.252719675,2.30566359724,-1435.87702888,647,-1588.53340501,0.806963437131,-1356.7852569,-3.00004401324e-08,0.835368529695,186,-0.00471342893268,-1242.22874785,2.11516212323e-08
0.579012965376,0.00337334886827,0.00777072225444,105.226076,2.39290503645,-1433.42641063,646,-1588.53340501,0.811938678938,-1354.13230159,-1.29321329197e-08,0.87250812425,187,-0.0033733618004,-1240.26898647,3.88097299853e-08
0.609651115332,7.47516854443e-05,0.00109618423502,105.09803705,2.51952427941,-1439.97191265,644,-1588.53340501,0.819770091932,-1360.39084024,1.27805546998e-08,0.92407010569,188,-7.47389048896e-05,-1239.71680327,-4.59724915913e-08
0.6134595415,0.00481613649197,0.00907910838204,105.717966862,2.53526348164,-1437.22594743,645,-1588.53340501,0.816872640206,-1357.79892486,9.87941798081e-08,0.930297569173,189,-0.00481603769779,-1235.75883935,-3.72197465071e-08
0.670069216633,0.00387896835861,0.00927591947833,106.144959061,2.76921606101,-1434.74654423,646,-1661.92739518,0.810434800672,-1355.44559747,2.60503971583e-08,1.01856426968,190,-0.00387894230822,-1237.70273422,4.35378233465e-09
0.636814560775,0.00436867063023,0.00758120451621,105.54020023,2.63178350208,-1435.12947903,646,-1588.53340501,0.811038671874,-1355.92020278,5.44965803799e-08,0.96766175403,191,-0.00436861613365,-1241.7620667,-4.59986390644e-08
0.610178226458,0.00260209828285,0.0096442281754,103.15406274,2.52170268809,-1440.65670373,644,-1612.28953775,0.823813159449,-1360.94966356,-5.95445199784e-08,0.924934343237,192,-0.00260215782737,-1230.64077708,-6.55876580824e-09
0.606089728967,0.00533441003719,0.00916756599754,102.90589322,2.50480602631,-1446.68610737,642,-1636.5113505,0.830460108079,-1366.70071128,-8.89597779775e-08,0.918211296934,193,-0.00533449899697,-1233.92110471,-3.06343904688e-08
0.64554811115,0.00538191239949,0.00955379248246,98.3731771896,2.66787691954,-1442.75534039,641,-1669.8191315,0.820913374719,-1362.66652582,6.75304209156e-08,0.981282994884,194,-0.00538184486907,-1235.69469702,8.45181596931e-09
0.665107911039,0.00680139415818,0.00664039320185,104.855172933,2.74871231783,-1433.2821522,644,-1669.88416968,0.81371527077,-1353.74465827,-2.60469211848e-08,1.01113255395,195,-0.0068014202051,-1239.92591792,4.36387187497e-09
0.657841378314,0.00544314662476,0.00716470474531,102.738125329,2.7186816902,-1437.06006887,640,-1703.74411318,0.819368457113,-1356.91185372,1.18438036135e-09,1.0001470901,196,-0.00544314544038,-1240.76438766,1.43723039581e-08
0.621716964436,0.00578188199631,0.00683352859374,101.793470018,2.56938919231,-1436.29798253,643,-1666.31088216,0.824750611894,-1356.47545309,-5.64050217089e-10,0.943668202299,197,-0.00578188256036,-1238.5438425,3.20554499056e-08
0.624290433864,0.00461930092008,0.00649519202153,103.91330855,2.58002465011,-1435.53115253,644,-1696.70141058,0.816480894587,-1355.93740247,-1.07062019893e-07,0.947798953193,198,-0.0046194079821,-1234.36578675,-5.86235237021e-08
0.626614999903,0.0032695682223,0.00671215149573,103.731209366,2.58963145706,-1435.32981904,642,-1698.57023505,0.816317217787,-1355.5197252,1.67083942475e-08,0.951515571016,199,-0.0032695515139,-1232.92049057,-1.98490417436e-08
