AverageDiscountedReturn,Entropy,ExplainedVariance,NumTrajs,Iteration,LossAfter,Perplexity,MinReturn,MeanKLBefore,MaxReturn,AveragePolicyStd,dLoss,StdReturn,MeanKL,LossBefore,AverageReturn
50.8559791495,0.175575152773,0.994707118521,54,122,-0.00585070659653,1.19193156225,77.4811748202,-2.61631720733e-08,86.7644968479,0.288412543694,0.00585086562415,2.37936821858,0.00653620619278,1.59027624835e-07,82.3559723543
51.2715962786,0.173515812296,0.994411589173,54,123,-0.00701287073132,1.18947949502,76.0872035249,-1.13453861861e-08,88.1377796221,0.287819215211,0.00701280993701,2.62815530664,0.00558459987023,-6.07943073399e-08,82.8615397419
50.9467839751,0.170381323236,0.993671952593,54,124,-0.00912061758655,1.18575692179,74.9370801947,-5.5196662796e-09,87.123457239,0.286918461469,0.00912058417682,2.63592352311,0.00991645337466,-3.34097365059e-08,82.4038613269
50.6850917788,0.16554321422,0.993266087866,54,125,-0.0109567730039,1.18003395586,71.8373779931,-1.02621755538e-08,88.8133043781,0.285533671258,0.0109568641369,3.19675363027,0.00932485559406,9.1133005548e-08,82.1582468323
50.975403274,0.161026374239,0.993417186977,54,126,-0.00820487327155,1.17471595064,74.1427101317,-2.4200368598e-08,89.3994611841,0.284246869682,0.00820501047422,3.10687484534,0.00956354028805,1.37202664855e-07,82.4859280072
50.9273191222,0.155773297685,0.993441604219,54,127,-0.00860910307377,1.16856125752,76.870142955,-5.53621193333e-09,88.8883013683,0.282757614126,0.00860912228295,2.91335910664,0.00988305009202,1.92091879582e-08,82.4031433927
51.2273494469,0.149038688081,0.994039398017,54,128,-0.00774469916711,1.16071789429,77.3566515763,-2.55229206658e-08,88.3053446893,0.280859749843,0.00774480597024,2.66818484807,0.00648656710878,1.06803134204e-07,82.8208828641
51.24894679,0.14598681106,0.994039380849,54,129,-0.00714392296919,1.15718092596,74.604771777,-2.56095817885e-08,88.8774704782,0.280003907054,0.00714381470848,3.0012934358,0.00656748162973,-1.08260712235e-07,82.8618847514
51.3788398117,0.141602889436,0.994962239403,54,130,-0.00783363327158,1.15211903904,76.2008836583,4.11536971168e-08,88.4427235152,0.278779078609,0.00783337631133,2.80576150346,0.00639343159527,-2.56960243194e-07,83.0871075603
50.7565459948,0.138261810678,0.994390325316,54,131,-0.00591533852393,1.14827614188,76.4560355112,-5.9359325677e-08,88.3963433853,0.277849209998,0.00591533620373,3.03297225373,0.00548296304236,-2.32020370295e-09,82.4354558405
50.7775853204,0.13568927421,0.994660589341,54,132,-0.0105605684503,1.14532595599,75.1248711814,-3.79257769634e-08,88.9844659082,0.27713535138,0.0105606073397,3.15255582255,0.0097492003343,3.88894789244e-08,82.4714669453
51.3543876485,0.131533638376,0.993749913297,54,133,-0.0103289378685,1.14057627421,77.5804257458,2.75800062788e-08,88.2848574409,0.27598606744,0.0103288533926,2.84236288952,0.00904314661662,-8.44758882078e-08,82.8399158272
51.0674799889,0.12834824695,0.994516752368,54,134,-0.00679523912182,1.13694887274,77.3452860418,-3.45282069603e-09,87.8342040443,0.275108342478,0.00679515286402,2.67690523649,0.00651178354521,-8.62578067659e-08,82.6771107204
50.9111867835,0.126019970316,0.994048002042,54,135,-0.00879089605302,1.13430482048,78.0214459847,6.11914254822e-08,87.7440385674,0.274468559238,0.00879079433701,2.32684874544,0.00652547973987,-1.01716002596e-07,82.3819514076
51.3701676246,0.125243321794,0.994184582341,54,136,-0.00635973394195,1.13342420633,76.8645221286,2.31737644629e-08,88.3329027114,0.274255476393,0.0063598401904,2.8535114076,0.00922411235295,1.06248449027e-07,82.9669406909
51.3273455968,0.12460972442,0.994652811799,54,137,-0.00960501278266,1.13270629918,78.0106656316,5.67446067912e-09,88.8818543813,0.274081763881,0.00960515266257,2.88695249948,0.00966574034403,1.39879910612e-07,83.026376739
50.5487371218,0.121921435732,0.993962026622,54,138,-0.00695699784251,1.12966534696,74.834807347,1.13169096316e-08,87.900659038,0.273345942469,0.00695692396141,2.90772193072,0.00919043912532,-7.38811028671e-08,82.0946375758
51.2540362837,0.114784256357,0.994799366589,54,139,-0.00934989525152,1.12163142662,78.6616894319,2.605070204e-08,88.3543566048,0.271401968942,0.00934995693324,2.30154490031,0.0095683369588,6.16817129534e-08,82.870321814
50.5856525612,0.111272946733,0.994864394305,54,140,-0.00875311594442,1.11769993777,75.3745636836,-3.28252744985e-08,87.9945988502,0.270450663737,0.00875310432305,2.51971201498,0.00673473748724,-1.16213737863e-08,82.106805067
51.2685065464,0.109942690271,0.993927217573,54,141,-0.00756352062458,1.1162140987,74.1651994797,6.79103437928e-08,88.419108421,0.270091134181,0.00756340874735,3.03757048002,0.00938657167731,-1.11877231121e-07,82.8902582581
51.0253331874,0.108161107439,0.994253498382,54,142,-0.00866950093543,1.11422724122,76.5829497822,2.48264229175e-08,88.4513454214,0.269610372838,0.00866940879322,2.9265490383,0.00648977403354,-9.21422179676e-08,82.6509551257
51.2505657389,0.106734291452,0.994773482205,54,143,-0.00635739633777,1.11263857762,77.7169766395,-2.28444023698e-08,88.5389186906,0.269225962754,0.00635749121485,2.62489967658,0.00649071549987,9.48770737739e-08,82.9226936636
51.1633201938,0.105433241266,0.99505820875,54,144,-0.00740492769637,1.11119192028,78.1127040362,5.45428553433e-08,88.9728309975,0.26887591403,0.00740502853867,2.42275071067,0.00943709457012,1.0084229709e-07,82.8641687697
51.3302847646,0.103189364809,0.994249738235,54,145,-0.0107787699898,1.10870133822,76.4513836885,-3.7486020954e-09,88.7203451147,0.268273266083,0.0107789326744,3.07956056826,0.00984684128885,1.62684599838e-07,83.0086955213
51.6818909989,0.10249950065,0.994970964104,54,146,-0.00523453042737,1.10793674866,77.3927642228,-2.43148046142e-08,88.4218996921,0.268088257795,0.00523468780999,2.58470080997,0.00522363471735,1.57382620677e-07,83.4301302829
51.2897550822,0.102020398515,0.995280603542,54,147,-0.00755325195504,1.10740606094,79.6055864236,-3.4771078683e-08,87.5328060912,0.267959846902,0.00755319791839,2.33064530978,0.00719409213379,-5.40366508834e-08,83.0259771798
50.8309681948,0.100494996446,0.994492339401,54,148,-0.00553126441468,1.10571810917,77.8177866174,3.28787004289e-08,88.1802889616,0.26755141199,0.00553114533159,2.74721944673,0.00975413575786,-1.1908309044e-07,82.4608617801
51.0908492267,0.0985051549851,0.99471616028,54,149,-0.0103037700859,1.10352009301,76.8957229938,3.57291229935e-08,87.6652230951,0.267019556427,0.0103035934162,2.4157559099,0.0099325311574,-1.76669694925e-07,82.685697336
51.119831255,0.0962907232224,0.994992245803,54,150,-0.00685169055929,1.10107912674,78.263480497,3.35615861768e-08,88.9910729087,0.26642891405,0.00685167297478,2.45790617434,0.00674947624142,-1.75845080803e-08,82.8349496728
51.0221342689,0.0929031528412,0.993963409347,54,151,-0.00660473620095,1.09735545436,75.1160793289,3.56678711011e-08,89.1241900449,0.265527894347,0.00660493135374,2.64648904886,0.00991102021267,1.9515278927e-07,82.7016975425
51.2950322522,0.0911587633072,0.994896148274,54,152,-0.0073842809202,1.09544290759,76.5008386085,-2.27681591358e-08,87.2375461501,0.265065114019,0.00738429701289,2.56187710405,0.00985662103401,1.60926867085e-08,82.8645729156
51.591734172,0.0878911174713,0.994799081491,54,153,-0.00707127926118,1.09186923007,78.7719065743,-5.176627349e-09,89.1894660482,0.264200388681,0.00707140064446,2.47558438833,0.00714229059306,1.2138328584e-07,83.3495841724
51.3630502089,0.0838041461884,0.99530823904,54,154,-0.0103895484877,1.0874158984,78.1521861762,2.93749469839e-08,88.7697735508,0.26312281279,0.0103894567212,2.4709972499,0.00991473782276,-9.17664792112e-08,83.169698342
51.3347079243,0.0819691575943,0.995541358527,54,155,-0.00554222363139,1.08542233228,78.060099568,-6.15182100816e-08,88.886425704,0.26264042815,0.00554229887871,2.41959575108,0.00670152454432,7.52473184446e-08,83.1214031491
51.308368448,0.0787097371994,0.995059414865,54,156,-0.00884701465384,1.081890244,78.1159522091,1.09961246785e-08,88.2609743546,0.26178576619,0.00884705927169,2.32395757769,0.00944748142159,4.46178524552e-08,82.988680794
51.2438127757,0.0768116868912,0.995009764067,54,157,-0.00633402558277,1.07983870946,77.8540756642,1.26065189399e-08,89.0525827784,0.261289354892,0.00633421295067,2.48617924612,0.0092454709876,1.8736790778e-07,83.0018989297
51.4109092435,0.0730079568802,0.994721905371,54,158,-0.0059510881684,1.07573909641,77.9228639834,-3.24234632476e-08,88.4730835299,0.260297368551,0.00595104393036,2.4812727852,0.00647834395265,-4.4238042523e-08,83.1476618128
51.4868945765,0.0677679933487,0.99549652653,54,159,-0.00693182513641,1.07011700541,77.5777815715,5.62233060108e-08,88.1816242528,0.25893698712,0.00693196216036,2.33851731514,0.0068372488148,1.37023950438e-07,83.2534888773
51.9376590656,0.0636069930969,0.994646008858,54,160,-0.0128295216231,1.06567349941,79.9274132524,3.33743137571e-08,88.5659248914,0.257861788753,0.0128294149773,2.16730223191,0.00998698279811,-1.06645810689e-07,83.7056593143
52.0283658598,0.0628847040116,0.995133240027,54,161,-0.00468467300854,1.06490405299,78.0692792042,2.38976722089e-08,87.780828575,0.257675605245,0.00468447396475,2.3410920069,0.00650286604444,-1.99043790807e-07,83.9050976179
52.1597256315,0.0580771125733,0.995153505238,54,162,-0.00753283305232,1.05979671621,80.0135430781,-2.16195132907e-08,88.2445809564,0.256439779265,0.00753293195138,2.3869312217,0.00980781345616,9.8899059349e-08,83.9239724281
51.7626463902,0.0540938533722,0.995239985892,54,163,-0.0105207511416,1.05558366759,77.0429497138,2.74109064335e-08,88.3513545244,0.255420344838,0.0105205965837,2.43748924952,0.00985610183154,-1.54557931292e-07,83.5924421285
51.0598966303,0.0541216291367,0.993869546005,54,164,-0.0107962053159,1.05561298764,77.2683120535,5.94065494575e-08,87.6999435417,0.255427439432,0.0107961776308,2.19894967058,0.00976945430858,-2.76850828024e-08,82.6188084031
51.2160695267,0.0524721301972,0.994336686683,54,165,-0.00734175434132,1.05387319043,77.8003367565,4.34292490858e-09,88.2344569616,0.25500645944,0.00734178708078,2.35541564827,0.00652172650483,3.27394613144e-08,82.9757100121
51.3886616749,0.0507306016861,0.994485014489,54,166,-0.00595900055933,1.05203943745,78.8721453555,-4.93170146942e-08,88.466518057,0.254562744903,0.00595880286574,2.59380498075,0.00650413812302,-1.97693588965e-07,83.1030737121
51.4622615697,0.0475087322174,0.994539986187,54,167,-0.00884156713931,1.04865535817,76.9714357835,-5.54516419449e-08,89.0745298184,0.253743896787,0.00884156660388,2.68750043402,0.00680077081182,-5.35432778973e-10,83.2322153331
51.1737525721,0.0446031249939,0.995167794758,54,168,-0.00674260904347,1.04561279996,74.6014403367,-3.49380699927e-08,88.6157372923,0.253007686774,0.00674243035053,2.41944052153,0.00664312864109,-1.78692937644e-07,82.9480472732
51.3126899866,0.0428208269058,0.994049359121,54,169,-0.00873462590347,1.04375086602,76.9130469629,4.0584585248e-08,89.4289819746,0.252557153269,0.00873478412739,2.49034614945,0.00674465243109,1.58223922191e-07,83.023752472
50.8919407983,0.0388678468643,0.995356488158,54,170,-0.00720004043602,1.0396330838,77.349475069,2.992598791e-08,87.2983403521,0.251560770521,0.00720011011237,2.04885978984,0.00653332412934,6.96763561744e-08,82.7046811504
51.2989905317,0.036766783136,0.993769222084,54,171,-0.00710846421794,1.03745104154,75.5016374012,-5.11732898278e-08,88.9071998987,0.251032780176,0.00710842731735,2.33350415505,0.00665436663903,-3.69005891355e-08,83.0117670447
51.732620861,0.0331362642227,0.994593839635,54,172,-0.0101605909348,1.0336913848,77.1720109661,-6.23945339839e-12,88.6182740331,0.250123053309,0.0101606188488,2.38671436712,0.00972811319112,2.79139931598e-08,83.5987425754
51.8795178036,0.0316742814957,0.994705136013,54,173,-0.00652261821434,1.03218125001,76.5307824798,1.74376091344e-08,88.9984338918,0.249757644901,0.00652235506458,2.70448841077,0.00644627884596,-2.63149758244e-07,83.7504166973
52.0060383848,0.030340091127,0.995525116478,54,174,-0.007929770339,1.030805042,79.5540232367,-2.1924284388e-08,88.6391856838,0.24942464285,0.00792982519381,2.38241974718,0.00661103107353,5.48548146413e-08,83.9065966063
51.8495673779,0.0290706314026,0.995047382535,54,175,-0.00853619602084,1.02949730675,78.0259996424,-1.008677889e-08,89.1778845497,0.249108209204,0.00853635309819,2.48482836111,0.00954906183118,1.57077348592e-07,83.7286357684
51.3888348711,0.0274484313904,0.995436457722,54,176,-0.00755232328241,1.02782861005,77.5461319221,1.2985392317e-08,88.7864636268,0.248704433455,0.0075523312931,2.18906122707,0.00932124803457,8.0106959757e-09,83.2390874077
51.7314967407,0.0263731635987,0.99045306421,54,177,-0.00673817044672,1.02672401302,68.6667856169,2.4368840279e-09,89.0511764699,0.248437153313,0.00673819446307,3.04190772114,0.00646636878752,2.4016355658e-08,83.524859229
51.348418561,0.0232684768616,0.995417222181,54,178,-0.00689762346667,1.02354129982,77.8833612658,-2.41702391435e-09,87.8219258639,0.247667029892,0.00689782119277,2.07038077182,0.00961510057082,1.97726099939e-07,83.2183607493
51.9253314934,0.0208221830307,0.99543412571,54,179,-0.00820322367919,1.02104047717,78.4707350405,9.82922476744e-09,88.269805519,0.247061904025,0.00820320381661,2.38301080554,0.0065120989089,-1.9862577918e-08,83.8752472056
51.688007701,0.0173148073136,0.995315280603,54,180,-0.00864684750748,1.01746557752,78.0387824774,4.85588724786e-09,88.7522793425,0.246196882965,0.00864708432365,2.30948031565,0.00720436535879,2.36816172071e-07,83.6591759611
51.66879681,0.0156736530243,0.995802757544,54,181,-0.00823754974241,1.01579712899,78.5482643175,-2.74735167949e-09,88.6839017244,0.245793167265,0.00823761901718,2.46666807525,0.00998159968424,6.9274776188e-08,83.6845675046
51.8237287173,0.0137081302582,0.995653634276,54,182,-0.00934202503166,1.01380251747,78.0582464722,-4.53877602169e-09,88.716326719,0.245310529672,0.0093421579802,2.55088808417,0.00971442435595,1.32948535086e-07,83.7369728435
51.7826800164,0.0106027282654,0.995447646028,54,183,-0.00885123671515,1.01065913637,78.2180273557,1.43714443975e-08,89.0564797646,0.24454992347,0.0088514800595,2.77469051538,0.00641906522846,2.43344343855e-07,83.8019195119
51.4351289318,0.00946118010866,0.995186730809,54,184,-0.00864633213497,1.00950607856,78.0841761833,2.43223414742e-08,89.5644964594,0.244270917235,0.00864630414082,2.59332588327,0.00659118223311,-2.79941440946e-08,83.355719055
51.4987386829,0.00788964404452,0.995433030325,54,185,-0.00840561524049,1.0079208493,77.9215089146,-1.2805352112e-08,89.3814898636,0.243887338163,0.00840587621289,2.56638187291,0.00999554823457,2.60972401351e-07,83.4275254198
51.7003188455,0.00677885188448,0.99587113242,54,186,-0.00843274730174,1.00680188031,76.376822026,-4.64345517592e-09,87.9179975272,0.243616580425,0.00843254133743,2.13079515669,0.00646390996578,-2.05964315622e-07,83.6695045303
51.805593528,0.00555969848025,0.995361427337,54,187,-0.00742928711139,1.00557518229,78.3946174052,-2.70857860585e-08,88.6937391993,0.243319755416,0.00742929765561,2.26309272718,0.00969487096271,1.05442187415e-08,83.7570137488
52.0613749933,0.00155879630434,0.995696375032,54,188,-0.0084864984926,1.00156001186,78.7409221798,3.42482677773e-08,88.5526810782,0.242348201719,0.00848650401887,2.36612381629,0.00641428318826,5.52627030771e-09,84.1380177551
51.8005393475,-0.00139854775083,0.9961020815,54,189,-0.00775607135365,0.998602429761,79.2524205503,-1.96680218778e-08,88.8824237125,0.241632553436,0.00775597834269,2.20846925587,0.00960143260117,-9.30109557738e-08,83.8233578603
52.0566277985,-0.0052401863159,0.995619955585,54,190,-0.00749298279768,0.99477351951,76.8902794677,1.86576609718e-08,88.5128711131,0.240706069248,0.00749324528988,2.56568266969,0.0065213159911,2.62492199503e-07,84.0279980645
51.9634006825,-0.00917588101042,0.995165186684,54,191,-0.00763884553231,0.990866088917,79.198221472,2.20152502894e-08,88.8900118158,0.239760585437,0.00763886336578,2.4204039018,0.00656001572992,1.78334700445e-08,83.8765080122
52.0905538902,-0.0123561464371,0.995409023896,54,192,-0.00776897027348,0.987719877298,77.3970501236,-4.4512284969e-09,88.2007477768,0.238999294332,0.00776919573506,2.45131847411,0.00946867007452,2.25461588136e-07,83.9716826017
51.7498869661,-0.0134205661834,0.995443564212,54,193,-0.00980317846167,0.986669088096,79.1479271733,2.90271096048e-09,88.7359457406,0.238745034107,0.00980343316988,2.32340339539,0.00933445576635,2.54708210796e-07,83.577035803
51.6085733815,-0.0152926288666,0.995478666038,54,194,-0.00671040592286,0.984823709587,78.5031040457,1.16839076192e-08,89.4762956489,0.238298506532,0.00671017177041,2.23264224832,0.00976495975073,-2.34152450585e-07,83.4952783686
51.7507463805,-0.0185043655456,0.994961003819,54,195,-0.00627601460723,0.981665789076,78.0399517618,4.20779808774e-08,89.8881721586,0.237534382218,0.00627629407277,2.3895227944,0.00665627712489,2.79465530304e-07,83.6568588324
52.1775991879,-0.022205337149,0.99561258425,54,196,-0.00693585172482,0.978039386612,79.2827819165,2.98735434168e-08,89.4057157804,0.236656898987,0.00693591639259,2.51492041523,0.00990177676101,6.46677660134e-08,84.1839298492
52.2953436568,-0.0262554727615,0.995026352824,54,197,-0.00556871886792,0.974086205326,78.6965135181,-1.65328035706e-08,89.2190941715,0.235700344847,0.00556886735981,2.68002767046,0.006484222985,1.48491895201e-07,84.1860445445
51.8774761738,-0.0296189628662,0.995402565887,54,198,-0.00662415815455,0.970815379791,78.4176028809,-2.66053232778e-08,89.3059066327,0.234908900822,0.00662414239462,2.4928189986,0.00651494896098,-1.57599342834e-08,83.8721100801
51.950766698,-0.0327809892715,0.996071835507,54,199,-0.0108063733561,0.96775048412,79.6085350814,3.10396099934e-08,89.1490812775,0.234167285796,0.0108063483988,2.39417286514,0.0098547827992,-2.49573074394e-08,83.8983607664
