LossBefore,MaxKL,MeanKL,AveragePolicyStd,Iteration,MaxReturn,Perplexity,AverageDiscountedReturn,AverageReturn,StdReturn,ExplainedVariance,NumTrajs,MinReturn,LossAfter,Entropy
0.010468108780224472,0.12086658154509192,0.0023554700337951443,1.00601279682,130,48.3591120482,4.15758062808,-220.06128554,-273.009407622,473.56793116,0.141737354961,69,-991.115708669,0.005897757604238007,1.4249333253
0.032683767138671715,0.06542922509809894,0.00318082862645386,1.00629153519,131,50.1918667404,4.15873257886,-116.579218561,-142.270925886,393.53569534,0.0402011159102,62,-991.387791473,0.028735064814847805,1.42521035931
0.02099080226919046,0.004928325165705721,0.0048980403825293626,1.00668012041,132,50.6391680132,4.16033849718,-230.255610175,-287.769867953,479.937497707,0.146915905489,69,-990.72037575,0.013246384780996164,1.42559644048
0.013145763894808708,0.004520693159218155,0.0042940732482949,1.00711939742,133,50.0109650218,4.16215391107,-17.9029557461,-14.9434549271,231.892199124,-0.931576154827,56,-990.636362419,0.01206882284838171,1.42603270736
0.01882438952782159,0.021837411887270543,0.004408446481881342,1.00757199765,134,53.3730445384,4.16402438621,-30.9680390328,-31.5955080845,262.818164389,0.0282381731419,57,-990.350275726,0.015957219264113653,1.42648200717
0.012637649385302381,0.024572141694795935,0.0036526762594930886,1.00806043626,135,49.7019399129,4.16604297178,-11.8502452882,-16.4783459084,232.586914231,-0.224447362315,55,-989.761768595,0.012105841952288822,1.42696665766
-0.014239993900804417,0.015452784522946253,0.0025110887811516814,1.00855558193,136,54.4046307301,4.16808927584,-3.93313731258,-19.0242989625,234.051623019,-8.50149086966,54,-988.182718156,-0.013990232145684603,1.42745772357
-0.012774206946682866,0.01942786682464358,0.0018881206212535866,1.00894138102,137,55.1487237746,4.1696836798,-16.9363598267,-21.4827115528,232.643378412,-59.6305752979,55,-998.48141671,-0.013118864329278416,1.42784017677
0.0012849365547057453,0.006471931500053263,0.001639517706882599,1.00923465923,138,46.5879568728,4.17089571989,-100.055087468,-175.028024357,410.262809102,-76.097066632,59,-1001.11519354,0.000813285488707777,1.42813081368
-0.018993293884617176,0.018145763590287974,0.0011504232695574805,1.00950525893,139,50.0037183251,4.17201403572,-15.8407242371,-28.8345307567,231.259783222,-3.26605744884,55,-998.917811471,-0.018960152710929372,1.4283989014
-0.0427278750754972,0.020964504742566715,0.0005563523167512288,1.00966691146,140,44.0233456582,4.17268210221,-77.6607517108,-153.578400801,383.021460168,0.000498772264798,57,-999.383275585,-0.04213588006270195,1.42855901903
-0.006013451774138855,0.030435917129517,0.0001097776811653949,1.00962770253,141,41.2046458416,4.17252006222,-160.447090626,-275.478657917,462.837422678,0.038554498094,61,-1001.79152677,-0.0061989447803391835,1.42852018474
-0.021640233222421788,0.030887867396171186,0.0004059414225145884,1.00956638626,142,41.9881709013,4.17226665855,-155.900787362,-295.768666942,470.647885245,0.0483886335368,60,-1000.2320277,-0.02332671124547157,1.42845945134
-0.011058480932706059,0.02881542303778184,0.0006093130795311275,1.00941791574,143,47.2860086126,4.1716530698,-84.3300431888,-151.978184513,386.694067085,0.0280129729965,57,-998.584862386,-0.012252635497831075,1.42831237687
-0.006517506265226935,0.04829851007189079,0.0008991940764777834,1.00923613585,144,44.4813968307,4.17090182236,-7.78769543141,-30.4477912376,232.042522128,-0.267189481823,54,-991.617726828,-0.007709469048002666,1.42813227678
-0.026852657630215448,0.13450145113031262,0.002601905230820096,1.00904374697,145,39.9242483859,4.17010673079,-75.8952567953,-150.492652844,386.213915045,0.0169056638958,57,-999.705004245,-0.030467745020929096,1.4279416304
-0.018975838246724854,0.1966142177021576,0.003985380899712657,1.00875459779,146,48.4134109738,4.16891175491,-15.2744727441,-43.164737464,265.144256301,-0.159025081068,54,-983.059448632,-0.02214084306831019,1.42765503171
-0.02369906011590503,0.16822300850452596,0.006378780558617857,1.00841189856,147,45.5342607285,4.16749547104,-53.8494133993,-111.002987355,355.320469203,-3.22685945449,56,-1000.15539621,-0.024697953134433306,1.42731524891
-0.008669306829895597,0.12762129357311575,0.015564110306278802,1.00800098476,148,50.8379553933,4.16579727471,13.895070301,18.1242524766,137.184543162,-0.584236713614,54,-979.512789227,-0.009905539353174673,1.4269076798
-0.005134653373320112,0.12220642927502295,0.04239382020599161,1.00759250932,149,52.7587118181,4.16410915543,10.5982635304,21.1027396373,139.039874016,-3.03294105121,54,-990.262799641,-0.005103830619002126,1.42650236449
0.018957465753059448,0.09859795837506792,0.04695230574513181,1.00720140037,150,49.3730565741,4.16249280721,-171.111582421,-209.541842461,441.088311585,0.0054999637947,66,-990.548200675,-0.011766597328144416,1.42611412731
0.022022225156167842,0.09851420354389545,0.013655225693490793,1.00693175255,151,50.1650662331,4.16137842521,-30.6061938526,-32.1874205251,265.526914198,-0.239511349953,56,-990.339335185,0.01871769824962859,1.4258463716
0.009870683958353492,0.0948668112627951,0.002178202364523444,1.00678506048,152,51.370902173,4.16077218631,25.6775563187,40.8787320614,5.21766099373,-10.3636871188,54,31.6472098799,0.009634639556980459,1.42570067876
-0.008945493421528502,0.07983039691263448,0.0010407355739599211,1.00669582767,153,53.7208887054,4.16040341109,2.65261137797,4.26142946762,191.026172529,-0.00147720036167,55,-985.950331432,-0.008631888833884837,1.42561204339
-0.031387215669670836,0.07548386351508946,0.0006643647933446848,1.00657606263,154,55.6193673361,4.15990845434,-22.2094039365,-32.8881663031,264.410244241,0.0204767756817,56,-992.985849209,-0.032447440007417054,1.42549306786
0.007332659528920986,0.05324884260878904,0.00028667325966780265,1.00633143088,155,57.0158750779,4.15889745703,10.4078363816,21.5132617525,139.056622017,-0.0749597833387,54,-989.746161393,0.007378560948078999,1.42525000478
0.006168519173320117,0.03801067768287391,0.00019482769660814466,1.00614276479,156,57.3211015658,4.15811775077,10.0854611038,21.3363688279,139.034465384,0.0127761057262,54,-989.7343066,0.006017807750773912,1.42506250812
0.010562445898538287,0.030877974590759846,0.00018417515676007206,1.00599957084,157,51.687798114,4.15752596866,11.136427514,22.2562250909,138.897599038,0.00736660902578,54,-988.37821734,0.010352442620417974,1.42492017829
0.011724014420231969,0.02540301709313459,0.0005199963277134181,1.00591692425,158,52.6072679726,4.15718441247,-17.7480400238,-14.8167719236,231.575493807,0.00939548049216,56,-989.501727034,0.0102936972724938,1.4248380212
0.0015488134161387658,0.018496185299205974,0.0007160978180809447,1.00589416883,159,49.8064983764,4.15709037044,-27.7341106174,-35.5952083076,263.453909847,0.00899329200845,56,-989.879967254,0.0006202305993446451,1.42481539937
0.0008982234051778857,0.00892549218244809,0.00046332869830817896,1.00588048725,160,49.9977728855,4.15703382815,-7.33091643508,-17.7509709695,231.383643101,-58.3838608842,55,-989.498282851,0.0011089223375580057,1.42480179787
-0.004018485752962845,0.007743490810420479,0.00040386332864717384,1.00587212869,161,56.2309512467,4.15699928449,12.8046211903,17.5535863702,138.631232683,-898.468121785,54,-990.19180335,-0.004715635682266764,1.42479348815
0.00012512735793800454,0.007788438064235905,0.0004448429293415424,1.00584664595,162,56.4824180478,4.15689397114,-0.655281070561,-19.1129153259,232.282699595,-29.0696602496,54,-983.341082727,-0.0007302513125055138,1.42476815385
-0.008297245830018358,0.0067370148309408885,0.0004894696586256537,1.00582419609,163,55.9515520897,4.15680119192,6.98308202547,15.0506467588,137.860432548,-16.3411316069,54,-986.775463157,-0.009562175404728854,1.42474583423
-0.014639291317147654,0.002841910581308499,5.8840225281043765e-05,1.00576667352,164,46.8530773282,4.15656346659,-15.9417140381,-24.9888278907,231.97811919,-0.0175436740802,55,-1000.03266711,-0.01428718233596565,1.42468864311
-0.0023177257039803095,0.0041479318729978655,5.6739808708809615e-05,1.00564895166,165,50.7228257328,4.15607695375,-27.9700802937,-41.2764321011,263.137584548,-86.1665978376,56,-1000.57192828,-0.002719372217795166,1.42457158937
-0.0022286958974892133,0.0020418332889941956,6.430472346668903e-06,1.00553221048,166,49.8188295901,4.15559449384,-38.8632940298,-59.5018746027,291.576879707,-24.1177374511,56,-994.602148837,-0.002259729266191885,1.42445549722
0.0058734902269003565,0.0016965050236120846,8.917357252781074e-06,1.00541672682,167,49.7510280617,4.1551172309,-43.9085167861,-97.727317558,337.377104838,-7.84183772645,55,-988.840307493,0.005359015669569652,1.42434064232
-0.0024305003836915147,0.0026328622115987903,2.1836146496006663e-05,1.00533915413,168,45.3640062695,4.15479664378,-24.8824379194,-43.3357983483,265.201251254,-166.283389291,55,-1001.76604747,-0.002760702023588187,1.42426348458
-0.014354081464425147,0.0022770619312985066,1.841083859220295e-05,1.00525805271,169,49.3721549069,4.15446147342,9.92523787779,13.3830103172,138.499591472,-12.0757717755,54,-992.711947242,-0.014396647954041504,1.42418281062
-0.028040330866996078,0.003324971814145856,0.00018109647767656066,1.00511944795,170,47.537738389,4.15388865716,-8.27074388402,-23.6918259118,233.640567128,-0.329106132304,54,-989.488989232,-0.02893267453560301,1.42404492133
-0.013677751020210979,0.004329325374270606,0.0002524445770846911,1.00486732349,171,46.643193056,4.15284669451,-20.8569836887,-42.9692868615,263.857420018,-0.911255330992,55,-1000.71189858,-0.014165041569942822,1.42379404957
-0.0011120550368262454,0.005074642668728667,0.0001457874558574461,1.0045776585,172,47.2431297457,4.15164958695,2.64852603608,-3.86113560627,191.831746058,-23.4723005146,54,-981.792462136,-0.0017033206628759119,1.4235057461
-0.019160464063322055,0.002554127319936386,0.00025948753328154515,1.00431112488,173,52.369757718,4.15054807507,-40.8847963263,-55.3831646066,290.41068719,-0.670766823162,57,-996.881151951,-0.01983723303360355,1.4232403918
-0.01455206035670073,0.007504458812693985,0.0005242688428356675,1.00398347298,174,49.0173098863,4.1491939778,-12.8529324581,-20.4515079259,232.035721137,-0.642094543184,55,-998.838659956,-0.015886518863820004,1.42291409316
-0.0063902574583625275,0.006020762058186344,0.00024039905212977811,1.00362149975,175,49.1874263052,4.14769803969,13.1925715636,17.6535689284,137.36555089,-118.281050304,54,-981.19320418,-0.006087468975056397,1.42255349111
0.004996867699276379,0.006769771348244465,0.0001036532130813706,1.00326556312,176,50.6178243478,4.14622704924,8.98009974778,17.9540321541,138.116193208,-5.33823427876,54,-986.642605813,0.004465083864257405,1.42219877596
-0.018534320841442,0.0029444716769377946,0.0001184105705602892,1.0029673961,177,50.5550474823,4.14499480503,-3.98143672409,0.126039786521,192.555489843,0.0199544960831,55,-993.887642832,-0.018659316879596002,1.42190153528
-0.0008521554114910061,0.01734694452340642,0.00010682816578272205,1.00261351088,178,49.4948209564,4.14353229247,-13.1252843291,-17.2328990572,232.555398498,-1.07941774319,55,-990.897450703,-0.0030675113060210546,1.4215486348
-0.024269692076156753,0.018521853965985175,0.00036398863861928553,1.00229021081,179,51.0489098086,4.14219618014,5.74498833996,1.51476559376,192.907609521,-0.474217263681,54,-988.476214862,-0.025373752284737757,1.42122612548
-0.009364698756134004,0.019775342198037973,0.0005903246150369547,1.00188756913,180,48.0702910382,4.14053217026,5.762391856,1.07024956472,191.281089795,-1.84195987947,54,-974.264426493,-0.010696390129875508,1.42082432312
0.03673244119206266,0.03333027700869537,0.0007879247632000712,1.0014811399,181,52.0770245362,4.13885250745,11.3960140597,21.9629423993,139.106454003,-218.277445403,54,-990.135168712,0.03527048961658009,1.4204185773
0.010790614803728582,0.023946154230117467,0.0003804811423678555,1.0012863666,182,52.5939772534,4.13804756171,11.5054431035,22.1698437135,139.058370428,-0.0726733768999,54,-989.322236028,0.011442726676029658,1.42022407314
0.020640805784716755,0.02637671280059248,0.0001328489670705569,1.00116041127,183,58.1989795817,4.13752702217,-16.6750948331,-13.8936665893,232.146435889,0.0064694790711,56,-990.137889281,0.020995168135908168,1.42009827172
0.01103700619886634,0.024694426441074894,6.641406169100309e-05,1.00114213365,184,48.0037828148,4.13745148569,11.2293996426,21.5894606886,138.917290955,-0.0303269948728,54,-989.310277287,0.01105147919254622,1.42008001512
0.018131689024751752,0.034628907250333865,0.00015522311038607432,1.00117661529,185,53.3403344356,4.13759398903,-17.4040094368,-13.7969654889,232.293104017,0.0102294618731,56,-990.697257984,0.01768388513483801,1.42011445683
-0.016612445984682624,0.046484179713978654,0.0003962732499434663,1.00129148942,186,51.9382085489,4.13806873292,-44.6729725808,-48.5016858185,292.236074763,0.0285468359628,57,-1001.12464014,-0.01721009445720142,1.42022918937
0.018117356282962137,0.0415410425427081,0.0007018785820285283,1.00131812176,187,54.2728745385,4.13817879726,-16.6317289825,-13.6628358868,232.060867234,-0.0824136478183,56,-990.848924664,0.01711537589467912,1.42025578701
0.013359474599093169,0.04556088025931952,0.0012861348605738795,1.00142604392,188,54.6029783728,4.13862481052,10.7255540602,21.3181637408,138.899074958,-0.031274405923,54,-989.177304754,0.012847172607180893,1.42036356128
3.3508838065591166e-05,0.047568410085262046,0.00795671026162172,1.00158537035,189,55.3012776078,4.13928326386,27.0675861693,43.2847466322,4.15890245056,0.0818779949862,54,34.1179193772,0.00048071486774166886,1.42052264818
-0.0011718976129998892,0.07241401907350531,0.006695548841761566,1.00172935788,190,53.8844962983,4.13987832566,-3.05468138077,4.1211074222,193.119358923,-0.0106987930215,55,-990.557892853,-0.004969192356854403,1.42066639747
-0.008819754771347684,0.07392894925073426,0.005498807035384415,1.0018538645,191,55.4709548364,4.14039287806,27.3867511468,43.688242883,5.3538461553,-1.84930172665,54,31.5990526556,-0.010388748515851781,1.42079068142
-0.03775881282156254,0.02564104946119879,0.00025741861316735774,1.00192491043,192,51.6244015439,4.1406864918,25.2716711318,40.3895066233,6.1158639198,0.799357263196,54,24.1786995341,-0.03675796679507637,1.42086159337
0.0046046795308712,0.010858916485640215,0.00022325088580547168,1.00181276453,193,55.5297295049,4.14022302292,-3.43743974422,2.90505295392,193.041210931,-0.0103638809379,55,-990.479356706,0.004251718310763559,1.42074965666
0.008960029922218046,0.011373611380938595,7.016593989664667e-05,1.00173305207,194,53.7234347156,4.13989359275,-0.599133384159,1.75569749219,191.775190667,-0.00669699044197,55,-989.670931115,0.008836606092385487,1.42067008527
0.0009361401642832191,0.04379848990848182,0.0003245063085702331,1.0017030459,195,54.011462565,4.13976958529,-0.629018709965,2.10497571963,192.222512587,-2.10861573779,55,-989.708514585,0.0008390319013516114,1.42064013056
-0.005310926310661465,0.06327436527702428,0.0021258921679928396,1.00168035478,196,50.2172789914,4.13967580902,2.83122831205,2.64714009815,193.170934309,0.0262771974564,54,-985.152761119,-0.006381118106867164,1.42061747777
-0.007096693881169226,0.06886088861023311,0.004046391322244785,1.0016349109,197,51.7008799119,4.13948800165,-5.93554403077,-15.0794397419,231.752328477,0.0695615236876,55,-985.218914135,-0.008854998352498342,1.42057210909
-0.017593044803442644,0.056225111302606864,0.001781499616149491,1.00156046702,198,55.7788569158,4.1391803451,-12.375320403,-14.0231153879,232.766690762,-0.0416228516371,55,-987.605421822,-0.015609907711904356,1.42049778396
-0.0032720305689331527,0.06964040957667124,0.009688953921745654,1.00141044102,199,52.4832242984,4.13856032797,-12.785586361,-14.826503875,233.505369793,-3.65289998871,55,-990.479782615,-0.002658425128351392,1.42034798049
