AverageReturn,AverageDiscountedReturn,LossAfter,StdReturn,MaxReturn,LossBefore,AveragePolicyStd,MinReturn,Entropy,ExplainedVariance,Perplexity,Iteration,NumTrajs,MeanKL,MaxKL
61.6275688856,37.8448139775,-0.022242800663304658,7.99003213918,74.7541200198,-0.009792667891683237,0.925733673209,39.8004304982,1.34176983758,0.898312491381,3.82580857684,131,54,0.019071409075750213,0.8325686147348891
62.4266804715,38.4658731375,-0.015348006639494894,6.58135952353,74.1855334086,-0.01863346572290367,0.92514347034,44.2611727458,1.34113208278,0.924757310403,3.82336942694,132,54,0.01919509563881941,0.7808933547258728
63.2600850302,38.8035315748,-0.018785846370891993,6.20824141328,72.5644914361,-0.019566858703836697,0.924550750606,40.805647705,1.34049119874,0.918359250153,3.82091987551,133,54,0.008127844272213624,0.3888908999719475
64.5339528294,39.7184729574,-0.015618483579513676,5.48228006627,73.5495322829,-0.013843561114852637,0.923952745079,48.9232961299,1.33984418287,0.931878596366,3.81844847931,134,54,0.017569344188687414,0.6972084125368033
63.3932582374,38.9854127807,-0.007962650325736597,6.54441267278,76.7493809709,-0.008311160217822121,0.923368025557,47.4802804919,1.33921113684,0.915307275375,3.81603199061,135,54,0.03626572585343161,0.9977390735448912
62.9055105975,39.2674902178,-0.03636497363550221,6.77594972934,76.3460412909,-0.03825715154998018,0.922812965206,44.0861766669,1.33860983028,0.921585154433,3.8137380753,136,54,0.016816232204686265,0.6980790833845663
62.1406410186,39.1928145154,-0.04421717880731882,6.21625867206,74.3192220093,-0.04508339656535527,0.92219048253,45.2117659858,1.33793505355,0.927284681527,3.81116552163,137,54,0.006186225142870915,0.22095259654059293
60.976718977,38.2727869316,-0.044204711132086905,6.34044933664,73.6067581907,-0.04096523837980071,0.921487779526,41.8276202151,1.33717276974,0.92027618507,3.80826143889,138,54,0.007503444584703484,0.4254689727124624
63.1628682815,39.3829598348,-0.04477106400549023,6.15548335478,76.7098483955,-0.03767519336955371,0.920726264679,46.3153005606,1.33634603097,0.926143121638,3.8051143026,139,54,0.032348320608228454,0.9891300103856796
62.14739203,38.1726935513,1.4859679432008418e-05,8.03832812435,74.1909131835,-0.0009542862084762863,0.919922294174,35.5343276035,1.33547245784,0.88386986261,3.80179170849,140,54,0.025511764518271817,0.7930475680214802
57.640726637,34.5308341068,0.013060159117324235,9.77010961303,75.1765561924,0.018927768452527843,0.919193486687,28.6224313991,1.33467989488,0.82763351699,3.79877974294,141,54,0.01624953427171988,0.5524182711886628
61.2443082967,36.9756920565,-0.025882274643744395,8.80248621661,74.2619994257,-0.0018311622379456902,0.918597762245,23.685515155,1.33403159006,0.862806405202,3.79631777386,142,54,0.05159094787915648,1.2345519825947167
65.381215978,40.5145607764,-0.014297951526235322,6.46826820972,77.0556205123,-0.020495778719431878,0.918054003147,47.7155111196,1.33343947007,0.908581740721,3.79407056358,143,54,0.025835767707789708,0.8620548086883826
64.2525356055,39.9893731636,-0.0327788348229867,6.59199647927,82.7396105155,-0.03678420623766053,0.917497570806,46.7111348586,1.33283318652,0.904880810941,3.7917709782,144,54,0.012836497663304854,0.6664487996434809
63.1891415261,39.5112439875,-0.022778972441964796,6.57035922859,76.2609872574,-0.024369594125473848,0.916879466054,45.8555472084,1.33215927406,0.913428373704,3.78921651731,145,54,0.005738893104912691,0.29512000480254724
63.7398961883,39.9390984532,-0.02266013522522327,5.99528046255,77.079887981,-0.02299604852225708,0.916244212824,50.234936781,1.33146619125,0.930980601271,3.78659118637,146,54,0.0023109422853388366,0.17268102923326015
63.3538052525,39.5310660749,-0.015847381900257595,6.07474520496,79.0376745738,-0.015305909821498029,0.915597768594,47.6573405651,1.3307604052,0.913446068962,3.78391960603,147,54,0.0009326195054878446,0.035847163268910125
63.2751810869,39.4641205518,-0.02150268143934219,6.63482232829,77.1067386631,-0.01712070528273717,0.914965257607,49.505577612,1.33006934895,0.909075141792,3.78130560805,148,54,0.013412728761312645,1.2051767683705028
65.0109124338,40.1921033888,-0.015715942595468872,7.25449064066,77.7789838188,-0.014269627959195575,0.914339505419,47.8925532431,1.32938520684,0.917985409422,3.77871954236,149,54,0.017496022375590062,0.6548689651030066
63.8931724793,39.324219788,-0.016571444717236337,7.54377242292,76.3704538102,-0.013370691342681477,0.913728777016,45.142009488,1.32871703877,0.902195120438,3.77619556594,150,54,0.005902315517558637,0.31247197560174217
65.1312658571,40.2806371253,-0.021964345561978002,6.40148452464,80.7665925922,-0.021515634779480063,0.913134376318,52.6359371492,1.32806630506,0.925748322042,3.77373906754,151,54,0.021377938002945292,0.8379428402809922
63.3260554628,39.3032069169,-0.005699440909518808,6.96414974112,78.5922789768,-0.008924785960324628,0.912528790543,47.3783710868,1.32740289046,0.910425970426,3.77123634422,152,54,0.031498113689515196,0.9846398647728453
63.8342348911,39.7534204045,-0.034530741780073995,7.53369337741,85.2215163944,-0.036135542760668465,0.911953196308,47.0941031153,1.32677192314,0.897994702499,3.76885756788,153,54,0.02759668276945547,1.0288085928782928
66.0290547414,41.2487288671,-0.033812657030296,5.98381305979,76.4758429836,-0.03324593733498805,0.911318891488,46.3794737321,1.32607613577,0.930387279564,3.76623615646,154,54,0.030694616061755886,0.9329698058802989
62.3660851893,38.8507863526,-0.04198949399098409,5.98971563799,73.2997761263,-0.04434374647955482,0.910641068046,49.2956524341,1.32533207609,0.924915096516,3.76343489426,155,54,0.013829385084188076,0.5782447748260134
62.244025804,38.8191684298,-0.030064284435264845,6.32523822814,72.9335690495,-0.028563272001308863,0.909891235352,45.8673515401,1.324508325,0.925851790605,3.76033603718,156,54,0.013204573916993971,0.6308137317756062
61.2086311149,38.1982620521,-0.03659271911906813,5.69956297787,71.8900485804,-0.03255813041048339,0.909124713604,48.2687547425,1.32366553767,0.927042326727,3.75716820872,157,54,0.011926181955747498,0.4987268677129609
61.2013635588,37.6985108057,-0.02479572611460073,6.85588091191,75.9013348048,-0.026223189799388764,0.908331232159,48.6508335849,1.32279235943,0.905709412589,3.75388896307,158,54,0.00508491380091689,0.13153118702327904
61.6568360406,37.7443677563,-0.016399289350487428,7.73572331721,79.2592523578,-0.014846817389744605,0.907532864887,42.1834998281,1.32191303446,0.90731552134,3.75058952561,159,54,0.0039198256872047515,0.31077542383295315
60.8331824168,37.4537926874,-0.03348416429480485,6.73946004644,80.9887029429,-0.03191645101868838,0.90676526271,45.2802729672,1.32106686457,0.901827190945,3.74741723203,160,54,0.0019757787585845685,0.08793036553597622
61.35120173,37.5619304577,-0.02982924451205964,7.55369453839,76.4567762572,-0.027681944380610654,0.905972821333,44.0452719053,1.32019256129,0.900093669528,3.7441422847,161,54,0.00478360703261669,0.17659314034188017
61.115417861,37.3125386674,-0.006824533306234616,7.50418452154,82.1533762612,-0.0031100470842226123,0.905171037285,41.2192914801,1.31930717154,0.888057114399,3.74082872663,162,54,0.012365878595121485,0.5273813542697724
60.5197567388,37.5275221169,-0.022599860973324042,7.60289553678,76.6815960169,-0.020214983014461146,0.90443762242,45.7997945648,1.31849659308,0.895087331008,3.73779772002,163,54,0.029109816429983962,0.9293723107885319
59.1692172273,37.340268008,-0.01875227731858278,5.95651441964,76.0289457888,-0.016963905954577915,0.903711723484,47.5123318474,1.31769367381,0.912459001561,3.73479777473,164,54,0.011740565389601998,0.5770993430708838
60.1549650117,37.791338421,-0.03179886501837112,4.98475162512,75.77719699,-0.026678938640233473,0.903002695238,49.380311923,1.31690879239,0.931740680892,3.73186755147,165,54,0.020841372010597464,0.6345602857807084
60.9580344215,38.15730023,-0.03838727530294843,5.86916951505,71.9033567828,-0.035561856036550855,0.902278633664,48.4431777251,1.31610663308,0.916067056414,3.7288751995,166,54,0.07163680486592032,3.0180869355022923
62.2473170311,37.6156721394,-0.0060410638681337005,7.47802106382,78.8962150115,-0.015753347805730566,0.901514179235,43.3135151264,1.31525902523,0.885851646811,3.72571591471,167,54,0.02908951447622572,0.7234949370251548
62.4191259236,37.5362553887,-0.01967911761840378,7.35979477668,73.3887836634,-0.011570063622171237,0.900774358327,40.5628002641,1.31443804576,0.900554000754,3.72265843365,168,54,0.035858537685358925,0.9708988882331501
64.0004971444,38.8086602969,0.006450174271254929,6.1776367054,77.830326992,0.004826916682999725,0.900069854357,52.6104430523,1.31365563049,0.925627297507,3.719746908,169,54,0.03178189515199339,1.3511899922258592
66.0487300705,40.4430245984,-0.027593409628216062,5.11723661432,74.6421321795,-0.030497971397822742,0.899449940021,52.612133469,1.31296665295,0.929852544499,3.71718496859,170,54,0.017798088667185817,0.5874446530548741
63.8575617712,39.5734197869,-0.031189426880317624,5.68886000439,76.6291823181,-0.03012594724798845,0.898794036138,50.756565485,1.31223715915,0.928660509965,3.71447429404,171,54,0.02034338034940189,1.0029593914255082
63.2619330785,38.5344001445,-0.005044566222324051,8.48864245213,77.5787498508,-0.004501518325179286,0.898107080036,40.1104351691,1.31147255822,0.884388407152,3.71163528903,172,54,0.014097014050334875,0.7084486465553492
61.825257292,37.9932133254,-0.016447823763414703,6.85573940116,76.5658149165,-0.015416385421029424,0.897472783615,46.4486366741,1.31076604946,0.899447603193,3.70901391232,173,54,0.017300623320619428,0.9193634128694042
62.8502914853,39.241622077,-0.02978897317032508,5.48996236998,74.5909262667,-0.02972268039718536,0.896851036302,46.2150850936,1.31007303371,0.921661928939,3.7064443977,174,54,0.017493386985158538,0.9066786142093596
62.8580763102,39.3409925078,-0.024120441831288832,5.58642154447,72.8661435578,-0.02674822564185085,0.896195772301,51.6114657871,1.3093421392,0.921085688329,3.70373636762,175,54,0.02772690948860187,1.0728498894801313
62.7086986258,39.0217461385,-0.03401185259183632,5.71950591509,79.997115314,-0.03856573902051227,0.895519689324,46.5448215702,1.30858746244,0.925029571256,3.7009422983,176,54,0.01353434687191762,0.771016303250944
62.353332578,38.4437643724,-0.01414400745000304,6.23106167385,76.9418996573,-0.01567364738740622,0.894788954426,49.0930899957,1.30777113958,0.923286528922,3.69792236728,177,54,0.0069807110063853,0.5136569508306542
61.178976516,37.7284599686,-0.02785503784659791,7.52982839171,77.3731498902,-0.02760027380799674,0.894079779022,42.2049478068,1.30697826369,0.882274732372,3.69499153585,178,54,0.006689211352500578,0.3066328361142548
59.214263456,36.5283381089,-0.02102242939116497,7.96600031572,74.7075361611,-0.0201163847771559,0.893352881471,42.3296010801,1.30616492106,0.870602134381,3.69198746355,179,54,0.007926731000352722,0.7024823332325073
59.2056235334,37.2304764771,-0.02267849847351894,6.87962591397,71.5993144901,-0.021226680476711876,0.892633245459,44.2897624286,1.30535905136,0.897449999453,3.68901340124,180,54,0.004307326376023159,0.2396987481173886
59.8240705112,37.6471381251,-0.04921668909870541,7.15006207092,70.9860060434,-0.047670351282417235,0.891916661193,39.7494418419,1.30455595328,0.89798256614,3.68605195098,181,54,0.004033084570378851,0.38970689292418326
60.6724259298,38.1277382099,-0.026573201435166654,6.92050932193,72.3728211876,-0.020266519518570118,0.891122994569,32.315378645,1.30366571321,0.907395491261,3.68277194003,182,54,0.019904764044277993,1.2581303666262538
62.1883417112,38.3004832368,0.005901697251349274,6.78463393936,76.5446070497,0.01004403780727866,0.890343208364,45.1787549349,1.30279026999,0.910522914907,3.67954929314,183,54,0.04350949037920967,1.3310566580651946
56.0186123454,34.0005354351,0.01534149856109475,9.40988168766,74.1201392534,0.018266942523294742,0.889672481772,35.7511244225,1.30203665121,0.79790586795,3.67677736032,184,54,0.0031180492691505707,0.15647291843941336
57.7422980299,35.2167066842,-0.016527706185868178,8.18426925721,76.424358718,-0.002913498334854784,0.889127090647,42.7799120112,1.30142343863,0.856439769078,3.67452340532,185,54,0.025015790368713386,1.0413035571647158
61.3859331296,38.080554813,-0.04292611770369626,8.35403857948,76.1829845557,-0.03106108151512754,0.888625683572,44.1204188909,1.30085934772,0.851346259964,3.67245122458,186,54,0.052970298438135784,1.512075590398293
60.9513849449,38.0779746556,-0.019492933462686227,7.77986652886,80.5851424653,-0.02565006967317009,0.88807486665,38.209401527,1.30023930295,0.889325771842,3.67017484621,187,54,0.018881063292568806,0.8897893710256382
57.5048239824,36.2750901684,-0.03298856411029399,6.46119094677,72.913680133,-0.02957784369874165,0.887496552661,42.659355278,1.29958789124,0.887683121726,3.66778482986,188,54,0.0073091693190748324,0.4208832352147054
60.7533576562,37.7565807988,-0.03286031581264807,6.05038467915,75.7498911121,-0.02528391042605194,0.886881392857,48.0383155067,1.29889451041,0.915913492657,3.66524253965,189,54,0.021987314569714544,0.8311320048322771
60.6478991046,37.5410246024,-0.013439802100711848,7.69461900755,77.9729295579,-0.0117935178911889,0.886246473689,41.3472136808,1.29817835315,0.886884204226,3.66261858929,190,54,0.0204547599762097,0.7169823810710642
61.8165372421,38.1358272696,-0.03495084879198906,6.04063672151,76.7080175474,-0.0377750372757749,0.885636066875,44.092234778,1.29748936071,0.919048083035,3.66009594192,191,54,0.022856964182160773,1.028218692247599
63.6560918935,39.1918555114,-0.025668444889277338,5.60685257432,77.7382542198,-0.026815148150006025,0.88496705993,52.4052805481,1.29673367812,0.92785489377,3.65733111594,192,54,0.04780292980012262,1.5402486744742254
63.2244461791,38.8734377796,-0.031591367101919954,6.42172662602,75.8862773557,-0.02305744897392648,0.884279175087,48.3992300166,1.29595607592,0.918847349735,3.65448827268,193,54,0.09925104802387401,2.8655169084564003
61.9601162552,37.7927190582,-0.005110165813724651,7.78053772003,77.4923410129,-0.009142105105670003,0.88358595926,40.7324071304,1.29517183526,0.890522092927,3.65162339789,194,54,0.06983804128015046,1.65583951035892
60.0518213863,36.3096417471,-0.0037193295196178543,8.89136447,76.694530595,0.010018448554256881,0.882931545737,40.5005163865,1.29443092718,0.85325170532,3.64891888261,195,54,0.05094913116248354,1.4349570067400002
62.0131193111,37.7248883082,-0.007611933820775535,7.54563353791,76.6411114074,-0.005355800317389624,0.882373838177,43.7745978426,1.29379907324,0.885026178889,3.64661402709,196,54,0.05165161034573929,1.7244970809314668
64.4964440231,39.8123011207,-0.012485654687931544,6.540208991,77.0718274027,-0.016091563944857282,0.881853551866,49.8977997604,1.29320925547,0.92227435763,3.64446382354,197,54,0.008125438135737316,0.192411217531411
64.7128650276,39.9796289652,-0.02573948976729603,5.97616118552,75.4541190969,-0.025623183973917246,0.88133266617,46.0817859488,1.29261840953,0.93650147118,3.64231114289,198,54,0.016987590208263816,0.43906164333198366
63.1149420133,39.2251400116,-0.02352323879358542,6.04636090092,78.8050364539,-0.027355480406278415,0.88078113965,52.3377946319,1.29199242665,0.925301471007,3.64003183195,199,54,0.017744123197753075,0.6007296625124233
