NumTrajs,MeanKL,AverageDiscountedReturn,dLoss,MaxReturn,AveragePolicyStd,StdReturn,AverageReturn,ExplainedVariance,Perplexity,LossAfter,Iteration,MinReturn,MeanKLBefore,Entropy,LossBefore
54,0.00964233275717,8.04526406617,0.00832116241296,33.0,0.479557700577,5.47672466275,13.9259259259,0.348764179455,1.98188314528,-0.00832111449706,128,7.0,-1.52480977844e-08,0.68404747619,4.79158949049e-08
54,0.00982811100152,9.06557430535,0.00838692407479,30.0,0.478956701524,5.52041354488,15.3148148148,0.401467303118,1.97939937765,-0.00838692340521,129,5.0,-1.03658046591e-08,0.682793454069,6.69580527586e-10
54,0.00967874667879,9.29090437269,0.0068501400024,32.0,0.475294726544,6.98057268866,16.2222222222,0.320570658918,1.96426541884,-0.00685018773222,130,4.0,2.98581869229e-08,0.675118342775,-4.7729824136e-08
54,0.00930819206647,9.66546998894,0.0070940973282,32.0,0.474468018659,5.96828035286,16.8333333333,0.42727239262,1.96084885724,-0.00709401986266,131,4.0,6.5593535048e-09,0.673377469915,7.74655404259e-08
54,0.00962789948124,9.37042060316,0.00708716066323,31.0,0.472513799439,7.0755524924,16.537037037,0.328402621932,1.9527725942,-0.00708719208487,132,3.0,-1.54274586439e-08,0.669250205892,-3.14216450815e-08
54,0.00991264481844,8.05579501826,0.00737568839882,36.0,0.471457760415,8.05163804275,14.2037037037,0.226269194871,1.94840826861,-0.00737570827705,133,1.0,-1.99453445981e-08,0.667012766737,-1.98782273252e-08
54,0.00930764145317,9.14718389067,0.00817822538577,39.0,0.470722143013,7.86679657422,15.2407407407,0.282404752341,1.94536815951,-0.00817819193695,134,1.0,-1.74728453928e-08,0.665451244253,3.3448819697e-08
54,0.00939982484652,8.29089247316,0.00709878766663,27.0,0.468260687531,6.3934766137,13.7777777778,0.344091791865,1.93519562526,-0.00709874661836,135,3.0,-4.04001019305e-08,0.660208419698,4.10482635722e-08
54,0.00936024640359,9.14297321264,0.00809980988071,32.0,0.467278376158,6.92664385267,15.3888888889,0.290078535978,1.93113599625,-0.00809977871962,136,2.0,-2.62598006673e-08,0.658108428854,3.11610899688e-08
54,0.00871490416893,8.31703817148,0.0100072951828,31.0,0.464861277952,7.67784120322,14.2962962963,0.283292178569,1.92114677871,-0.0100072798945,137,2.0,-2.04904733181e-08,0.652922288316,1.52882536496e-08
54,0.00971900168225,8.51466722771,0.00651403921054,32.0,0.463283890041,7.51943070547,14.7037037037,0.303129965606,1.91462785823,-0.00651402734107,138,1.0,2.77813752003e-08,0.649523273843,1.18694710259e-08
54,0.00923656087214,10.4086041725,0.00810393436952,31.0,0.461631172501,6.68723678379,17.9444444444,0.385422161271,1.90779762064,-0.00810394517592,139,8.0,-8.18962675453e-10,0.645949498552,-1.08063953124e-08
54,0.00794834321457,9.30452187464,0.00895028213344,34.0,0.460371727054,6.77668985399,15.7592592593,0.341344295434,1.90259267095,-0.0089502954117,140,5.0,2.17435979222e-08,0.643217519659,-1.32782642324e-08
54,0.00992164206277,9.6936304221,0.00675055894102,43.0,0.45666124692,8.12270860377,16.6111111111,0.262166339991,1.88725825336,-0.0067504946226,141,1.0,1.53314563267e-08,0.635125116247,6.43184230926e-08
54,0.00963790043862,9.39671411194,0.0085846734591,33.0,0.455820460777,7.97853774021,16.5185185185,0.273302215724,1.8837835101,-0.0085846640121,142,0.0,1.72895228134e-08,0.63328225984,9.446998334e-09
54,0.00777671444726,10.1457591369,0.00319060732669,38.0,0.455224300872,7.05458338787,17.537037037,0.376743111208,1.88131974137,-0.00319065050136,143,3.0,7.5238048014e-09,0.631973520654,-4.31746674251e-08
54,0.00726484369538,10.0891037312,0.00751337639916,37.0,0.454474244538,6.61450789384,17.3703703704,0.413406946739,1.87821996004,-0.00751334626455,144,6.0,-2.61392048007e-08,0.630324498552,3.01346108301e-08
54,0.0092392358129,10.1394615384,0.00712932769609,42.0,0.453325049999,8.41574476473,18.0925925926,0.271835831145,1.87347064774,-0.0071293912964,145,2.0,2.87110023534e-08,0.627792672056,-6.3600308755e-08
54,0.0080036445788,9.98941308258,0.00528729429474,30.0,0.45113356155,6.59924757735,16.9259259259,0.343920525103,1.86441381471,-0.00528729412947,146,3.0,-3.72462332088e-08,0.622946695226,1.65278825541e-10
54,0.00998584641454,10.9888034261,0.00797817406347,35.0,0.448797728839,7.38740354513,18.9814814815,0.373109179203,1.85476044563,-0.00797810963185,147,4.0,-7.99919319672e-09,0.617755547899,6.44316216825e-08
54,0.00659258939479,9.16312105156,0.00706524089533,30.0,0.448174956584,7.44112695567,16.0,0.307844694092,1.85218669521,-0.00706526465553,148,2.0,-2.05388767105e-08,0.61636693849,-2.37602035506e-08
54,0.00930304801559,10.2805675978,0.00875878191536,35.0,0.447362540688,7.03167436991,17.6666666667,0.392027579758,1.84882919856,-0.00875879151513,149,6.0,1.58724920984e-08,0.614552573103,-9.59977289774e-09
54,0.00935354340486,10.2703601634,0.00775443119342,34.0,0.445805813042,7.35518629486,17.5555555556,0.337062199325,1.84239566141,-0.00775442257523,150,4.0,-2.84048562449e-09,0.611066714662,8.61819499333e-09
54,0.00970740932637,10.4952767738,0.0111763003588,34.0,0.445004375821,7.76844678376,18.0555555556,0.299090584699,1.83908353668,-0.0111764267393,151,2.0,-5.60785340387e-09,0.609267369646,-1.26380513782e-07
54,0.00924894031405,10.2830278894,0.00987251579588,40.0,0.444186772746,6.6194055241,18.1296296296,0.39598812594,1.83570460281,-0.00987250843877,152,6.0,1.35420966663e-08,0.60742838754,7.35711181687e-09
54,0.00662866497023,9.32722151841,0.00620229089343,30.0,0.443070061522,6.46625194886,16.2407407407,0.335439013747,1.83108953532,-0.00620227361023,153,2.0,-2.01258276711e-08,0.604911164182,1.72831950691e-08
54,0.00962070016693,10.0907999879,0.00852640960044,38.0,0.441103374684,8.26581702789,17.4814814815,0.298293283102,1.82296174697,-0.00852642388204,154,1.0,-1.70845960712e-08,0.600462511915,-1.42815998757e-08
54,0.00900970688718,11.3603012626,0.00708657918368,43.0,0.439532613243,8.27651411351,19.5925925926,0.387490914166,1.81647021191,-0.00708657998765,155,7.0,6.50439890837e-09,0.596895173925,-8.03974784102e-10
54,0.00770290280903,9.79672892782,0.00798504261164,33.0,0.438860253836,7.0230123403,16.462962963,0.333280281284,1.81369153111,-0.00798510685374,156,2.0,1.45311854771e-08,0.595364288229,-6.42421055528e-08
54,0.00943811278909,10.6675616525,0.00652530930549,38.0,0.436327793412,7.64893279089,18.1111111111,0.323903735855,1.80322555251,-0.00652526987603,157,2.0,-3.68347716773e-08,0.589577034849,3.9429453334e-08
54,0.00659380985072,9.97525037626,0.0061900563819,33.0,0.435720221357,6.75882799233,17.1481481481,0.418071493686,1.80071462043,-0.00619004790643,158,1.0,1.89421892616e-08,0.588183597463,8.47546648761e-09
54,0.00651806575192,10.9809558886,0.00632799644733,38.0,0.435252190724,8.02168272185,18.7962962963,0.379331568444,1.79878037556,-0.00632788790546,159,3.0,-5.55559664939e-09,0.587108866113,1.08541872358e-07
54,0.00656449025546,10.8541121079,0.00816325699116,33.0,0.434585912882,6.74656341924,18.7592592593,0.426361271582,1.79602682823,-0.00816325857459,160,6.0,-3.70985928644e-08,0.585576907533,-1.58343082595e-09
54,0.00958129706455,10.0112354949,0.00719401944081,35.0,0.433871258138,7.05669768145,17.4074074074,0.374768230744,1.79307335216,-0.00719404729323,161,2.0,3.86757207371e-08,0.583931104082,-2.78524185751e-08
54,0.00976520190578,11.0061623421,0.00905025385841,43.0,0.432480554591,8.15044159643,18.5740740741,0.366361260212,1.78732594801,-0.00905031295777,162,6.0,-2.69744693249e-08,0.5807206191,-5.90993665945e-08
54,0.00654098624574,12.3938231646,0.00722061666692,43.0,0.428609932008,7.87968947185,21.0555555556,0.400721301415,1.7713297047,-0.00722057895956,163,6.0,9.44100320144e-09,0.571730510133,3.77073657937e-08
54,0.00984638703336,12.0561313344,0.00377503789778,36.0,0.428092097927,7.32846827024,20.8148148148,0.453445646314,1.76918963555,-0.00377512728125,164,4.0,-1.19883427629e-08,0.570521608728,-8.93834767778e-08
54,0.00669828384919,11.3357148341,0.00601579284165,37.0,0.42649302693,7.73438069394,19.6481481481,0.321893913895,1.76258110471,-0.0060157428772,165,6.0,-7.96090127153e-09,0.566779271501,4.99644477156e-08
54,0.00701060651,10.883402738,0.00511316878738,35.0,0.425715955847,6.43595119342,18.7962962963,0.439508479399,1.75936967868,-0.00511318913311,166,6.0,4.29383917311e-09,0.56495560779,-2.03457357764e-08
54,0.00999519607574,11.2928220594,0.0123874331699,39.0,0.424042977078,9.05871716376,19.7037037037,0.320749575658,1.75245570687,-0.0123874384235,167,4.0,-4.80137929415e-10,0.561018065351,-5.25365045231e-09
54,0.00938295497535,10.1863788608,0.00697237862494,35.0,0.423466166143,8.51104744843,18.3148148148,0.304615980972,1.75007190223,-0.0069723991872,168,2.0,1.35928359679e-08,0.559656874078,-2.05622559574e-08
54,0.00993567122875,10.9359588873,0.010719655145,35.0,0.422446214248,6.12649578611,19.2777777778,0.467567812769,1.74585671505,-0.0107197459533,169,11.0,7.49757733676e-09,0.55724538936,-9.08083680088e-08
54,0.00652964431966,11.6006457698,0.00885323945356,39.0,0.421793053228,7.62648263037,19.8518518519,0.442474700036,1.74315737603,-0.0088532705303,170,4.0,-1.54981161238e-08,0.555698052782,-3.10767472137e-08
54,0.00964794843778,9.88896457406,0.0082951962309,43.0,0.421114470559,6.74297887142,17.7037037037,0.336316580851,1.74035297616,-0.0082952024755,171,8.0,3.03133164126e-08,0.554087952512,-6.24460048481e-09
54,0.00973160037953,10.250170937,0.00739339304359,29.0,0.420098480199,6.90589299256,17.8888888889,0.398444466397,1.73615416094,-0.00739342699397,172,3.0,1.13299652993e-08,0.551672414678,-3.39503830724e-08
54,0.0091404138325,11.5986491757,0.00736819236341,37.0,0.419521633616,7.71446897395,20.9259259259,0.40404363817,1.73377020898,-0.00736815126687,173,4.0,1.00862886931e-08,0.550298348802,4.10965323192e-08
54,0.00990602497026,11.4757630348,0.00954780288834,37.0,0.4192573594,7.63135992605,19.6111111111,0.391963244617,1.73267803464,-0.00954793004156,174,2.0,4.67599546861e-08,0.549668208498,-1.2715322298e-07
54,0.00951088546758,12.8497223764,0.00905241582175,40.0,0.418062035661,8.27178920009,22.1481481481,0.420546361581,1.72773808275,-0.00905245349542,175,8.0,8.5625690982e-09,0.546813086408,-3.76736733318e-08
54,0.00648271804726,12.0263162241,0.00995869829913,36.0,0.416679112,6.72823932315,21.0925925926,0.411132724218,1.72202283077,-0.00995872375776,176,10.0,2.36734777337e-08,0.543499664205,-2.54586281211e-08
54,0.00956661264155,11.4534527479,0.0096642979596,36.0,0.416158204524,5.99819931827,20.3888888889,0.480633236007,1.71987006011,-0.00966423465523,177,11.0,-2.281692002e-08,0.542248741525,6.33043689801e-08
54,0.00645102870724,11.3017185344,0.00938436163635,38.0,0.415558778245,8.46342895224,20.0,0.351622816805,1.71739279234,-0.00938431688306,178,4.0,3.43504544809e-08,0.540807322401,4.47532896348e-08
54,0.006532876948,11.2235383346,0.00825070607135,36.0,0.415087043689,7.21150677071,19.6481481481,0.378392263541,1.71544324015,-0.00825065083988,179,4.0,1.06206032857e-09,0.53967149629,5.5231469936e-08
54,0.00654100884164,11.0067133048,0.00651072961435,37.0,0.413965019353,6.81433673846,19.5,0.382269118408,1.71080621499,-0.00651074473009,180,5.0,-8.55407644718e-09,0.536964730161,-1.51157440345e-08
54,0.00893005159742,10.8242082906,0.00624924550225,36.0,0.413003669356,7.76445066322,19.4814814815,0.344447155878,1.70683321371,-0.00624925470708,181,5.0,3.3897564311e-08,0.534639731783,-9.20483506095e-09
54,0.00880290769654,10.514620833,0.00912430838126,38.0,0.411447592922,6.41521682087,17.7407407407,0.418360262012,1.70040236785,-0.00912432208109,182,4.0,-2.84424278574e-08,0.530864910024,-1.36998303912e-08
54,0.00971117018429,12.5682184704,0.00765002656642,39.0,0.410408908967,7.77619031419,22.4444444444,0.408912531504,1.6961097661,-0.00765007323591,183,5.0,3.44679278452e-08,0.528337255853,-4.66694860651e-08
54,0.00965457607174,13.1881507015,0.00664179652637,35.0,0.409763270755,6.48539564352,22.7037037037,0.530021784241,1.69344151682,-0.00664174943211,184,9.0,1.05580664211e-08,0.526762858766,4.70942542409e-08
54,0.0099127471594,12.2148433524,0.00685390228117,40.0,0.408784558814,8.49004904489,21.2592592593,0.375534121495,1.68939676329,-0.00685392362588,185,4.0,2.94800552858e-08,0.524371520418,-2.13447079725e-08
54,0.0095142002104,11.4746161242,0.00967865472987,43.0,0.408612988905,8.0250807123,19.9259259259,0.357269031642,1.68868771095,-0.00967860255258,186,5.0,2.83360446218e-09,0.523951724905,5.21772923988e-08
54,0.00996485590037,12.3233496294,0.00817310019178,47.0,0.408016015924,8.0865728946,21.4259259259,0.364648767482,1.68622058199,-0.00817319000993,187,9.0,4.47779888724e-08,0.522489682573,-8.98181486217e-08
54,0.0097184000778,12.5232965932,0.00816091061244,45.0,0.406898941289,7.76268376654,21.3333333333,0.433246866756,1.68160401262,-0.00816094557289,188,9.0,2.6875218273e-08,0.519748107332,-3.49604469014e-08
54,0.0064289102518,14.4547666987,0.0101267285462,50.0,0.406228920495,7.52444575704,25.4444444444,0.463731295574,1.67883499668,-0.0101266023353,189,11.0,1.58132926753e-08,0.518100098508,1.26210905594e-07
54,0.00901110667628,13.2600245894,0.010923216284,48.0,0.405904860216,7.16140107067,23.537037037,0.545514675889,1.6774957426,-0.0109231867714,190,8.0,3.67220021058e-09,0.51730205192,2.95125675869e-08
54,0.00915547710208,11.6889210707,0.0079809778773,43.0,0.405473375282,8.8158262725,20.8518518519,0.387054158237,1.67571253129,-0.0079809561455,191,9.0,3.28850568998e-08,0.516238466638,2.17318065202e-08
54,0.0065200215636,13.4699805366,0.00860601625472,42.0,0.404615567304,7.61352129091,22.8148148148,0.453401157166,1.67216744136,-0.00860598796554,192,8.0,3.30447487151e-08,0.514120654005,2.82891856283e-08
54,0.00671950930425,11.6260208993,0.00561405545686,35.0,0.404141874047,6.43347299364,19.5925925926,0.500355500115,1.67020979439,-0.00561405263935,193,7.0,1.50366692431e-08,0.512949243921,2.81750615198e-09
54,0.00987681655357,11.7763899732,0.00821659698313,43.0,0.403114568958,7.78053302168,19.9814814815,0.390653700368,1.66596421844,-0.0082165349455,194,5.0,-1.74178771406e-08,0.510404065984,6.2037630455e-08
54,0.00928400962872,12.3378663656,0.0084621219441,45.0,0.402697787288,8.98919104011,21.8333333333,0.33633270094,1.66424177176,-0.00846208507793,195,5.0,4.52890280833e-08,0.509369627374,3.68661674826e-08
54,0.00957313643539,12.5718532641,0.00891485254931,34.0,0.402224637033,6.61233000487,21.5925925926,0.490903016374,1.66228636887,-0.00891482018919,196,6.0,-3.01044560391e-08,0.508193985361,3.23601209035e-08
54,0.00946396625574,12.4860625941,0.00895258901226,41.0,0.401503724635,8.29761894219,22.037037037,0.350166523924,1.6593070316,-0.00895255669412,197,7.0,-2.71477942348e-08,0.506400064367,3.23181376826e-08
54,0.0089475788374,12.3684694709,0.00888331402441,46.0,0.400844427578,8.02091316565,21.8703703704,0.452792711701,1.65658233398,-0.00888328992123,198,9.0,2.18344098357e-09,0.504756645101,2.4103173874e-08
54,0.00889162281865,12.4128767284,0.00613852807412,41.0,0.399862707041,9.06212365001,21.3703703704,0.358249081345,1.65252514673,-0.00613848285586,199,2.0,1.65262830087e-08,0.502304510015,4.52182570591e-08
